start	end	text
8273920	8275920	Методика правдоподобного отрицания
8275920	8277920	необходима для
8277920	8279920	сохранения почек, в первую очередь.
8279920	8281920	Объясню.
8283920	8285920	Представьте себе, что есть
8285920	8287920	какой-то человек,
8287920	8289920	который не совсем согласен
8289920	8291920	с правовой
8291920	8293920	системой в какой-то стране.
8293920	8295920	Этот человек ведет
8295920	8297920	деятельность со своего ноутбука.
8297920	8299920	В определенный момент
8299920	8301920	этого человека
8301920	8303920	задерживают
8303920	8305920	сотрудники правоохранительных
8305920	8307920	органов. После чего
8307920	8309920	изымают его ноутбук,
8309920	8311920	который описывают и
8311920	8313920	затем отправляют,
8313920	8315920	который отправляется на
8315920	8317920	экспертизу. Экспертиза
8317920	8319920	заключает при осмотре,
8319920	8321920	что, например,
8321920	8323920	физических модификаций не
8323920	8325920	обнаружено, в программной
8325920	8327920	установлен, например,
8327920	8329920	пароль. Ну, не пароль Windows,
8329920	8331920	конечно же, а пароль,
8331920	8333920	используется предположительно одна из систем
8333920	8335920	шифрования таких-то, таких-то.
8335920	8337920	Затем этот протокол осмотра
8337920	8339920	через некоторое время
8339920	8341920	попадает следователю.
8341920	8343920	Следователь не согласен
8343920	8345920	с этим и
8345920	8347920	совершает процессуальные
8347920	8349920	действия следующего характера.
8349920	8351920	Он путем
8351920	8353920	психофизического воздействия
8353920	8355920	на подозреваемого
8355920	8357920	может на задержанного
8357920	8359920	в данном случае может,
8359920	8361920	скажем так, вынудить
8361920	8363920	его к компрометации
8363920	8365920	данного пароля.
8365920	8367920	Поскольку никто не будет
8367920	8369920	тратить ресурсы для того, чтобы
8369920	8371920	взламывать данный пароль с помощью
8371920	8373920	каких-либо технических
8373920	8375920	средств, если вы
8375920	8377920	находитесь в стране третьего мира.
8377920	8379920	Соответственно,
8379920	8381920	подозреваемый, а точнее задержанный
8381920	8383920	после примененных
8383920	8385920	к нему не совсем
8385920	8387920	процессуальных, но тем не менее
8387920	8389920	психофизических мер воздействия
8389920	8391920	будет согласен сообщить
8391920	8393920	данный пароль. После чего
8393920	8395920	данный пароль
8395920	8397920	указывается в уголовном деле
8397920	8399920	и отправляется, опять же,
8399920	8401920	к экспертам.
8401920	8403920	За что следователь получает себе
8403920	8405920	дополнительную, условно говоря,
8405920	8407920	награду в лице,
8407920	8409920	скажем так,
8409920	8411920	преференции от начальства.
8411920	8413920	После чего
8413920	8415920	эксперт проводит
8415920	8417920	осмотр данного
8417920	8419920	программного
8419920	8421920	данного ноутбука на предмет
8421920	8423920	нахождения тех или иных
8423920	8425920	скажем так
8425920	8427920	доказательств для
8427920	8429920	доказательной базы.
8429920	8431920	И вот здесь кроется самая главная
8431920	8433920	фишка,
8433920	8435920	что эксперт скажет, что там нету
8435920	8437920	ни хрена. Почему
8437920	8439920	такое происходит? Дело в том,
8439920	8441920	что методика правдоподобного отрицания
8441920	8443920	позволяет использовать
8443920	8445920	одну область,
8445920	8447920	но зашифрованную,
8447920	8449920	двумя разными,
8449920	8451920	ну, не то чтобы двумя разными методами,
8451920	8453920	а разделенную на два разных хранилища.
8453920	8455920	Внешнее и внутреннее.
8455920	8457920	Подозреваемый,
8457920	8459920	для того, чтобы избежать
8459920	8461920	психофизических мер воздействия
8461920	8463920	и идти на помощь следствию,
8463920	8465920	что может хорошо быть принято
8465920	8467920	на вынесении приговора,
8467920	8469920	но плохо будет принято
8469920	8471920	в тюремном мире,
8471920	8473920	он, соответственно, сообщает пароль
8473920	8475920	от ноутбука,
8475920	8477920	в котором ни хрена, фактически,
8477920	8479920	нету. Почему? Потому что
8479920	8481920	вся информация скрыта под другим паролем.
8481920	8483920	То есть, иными словами,
8483920	8485920	такой небольшой принцип матрешки.
8485920	8487920	И начиная с 98-го года,
8487920	8489920	когда этот метод правдоподобного отрицания
8489920	8491920	был впервые опубликован,
8491920	8493920	еще мне лично неизвестны методики,
8493920	8495920	с помощью которых этот метод
8495920	8497920	можно идентифицировать.
8497920	8499920	Вот, так что
8499920	8501920	вот как работает правдоподобное отрицание.
8501920	8503920	Дальше,
8503920	8505920	вопрос номер шесть. Из последних вебинаров
8505920	8507920	также, что значит
8507920	8509920	Linux лучше OS, как
8509920	8511920	база для анонимной работы?
8511920	8513920	Это про обход AF-систем или для чего?
8513920	8515920	Нет. Не путайте теплое
8515920	8517920	с мягким. Обход антифрод-систем
8517920	8519920	к анонимности имеет очень
8519920	8521920	малое отношение, поскольку
8521920	8523920	в анонимности нам необходимо,
8523920	8525920	несмотря на то, что скрыть
8525920	8527920	свои идентификаторы, но, тем не менее,
8527920	8529920	мы можем использовать кое-какие,
8529920	8531920	скажем так, хитрости,
8531920	8533920	которые позволят нам...
8533920	8535920	Ну вот, нам не нужно показывать геолокацию.
8535920	8537920	Не нужно.
8537920	8539920	Нам не нужно соблюдать резидентский IP.
8539920	8541920	Нам не нужно соблюдать WebRTC IP.
8541920	8543920	И так далее. Понимаете?
8543920	8545920	То есть те нормы, которые обязательны
8545920	8547920	для прохождения антифрод-системы, абсолютно
8547920	8549920	не обязательны для анонимности.
8549920	8551920	Linux,
8551920	8553920	то, что лучшая система
8553920	8555920	в плане гибкости настройки, да.
8555920	8557920	Потому что, конечно же, если сейчас
8557920	8559920	мы говорим о, например, операционной
8559920	8561920	системе Windows 11 в качестве
8561920	8563920	базы, ну это уже
8563920	8565920	очень сложно, скажем так, что-то сделать
8565920	8567920	более-менее внятно.
8567920	8569920	Windows Server, кстати, можно сделать
8569920	8571920	очень хорошо.
8571920	8573920	Дальше, седьмой вопрос.
8573920	8575920	Процессор T1, T2
8575920	8577920	в Mac'е для чего? Ты говорил
8577920	8579920	классная штука. Анонимность или обход антифрод-системы?
8579920	8581920	И для того, и для того я ответил
8581920	8583920	в контексте
8583920	8585920	ответа на
8585920	8587920	про Apple Silicon
8587920	8589920	и ноутбуки
8589920	8591920	до семнадцатого года.
8591920	8593920	Дальше, следующий вопрос
8593920	8595920	от пользователя Rocky7. А правда,
8595920	8597920	что в Мариарте было расследование
8597920	8599920	группы Госсера? Ваши путешествия
8599920	8601920	совпадают со съемками роликов
8601920	8603920	в Мариарте и ваша фигура тоже.
8603920	8605920	Извините, Рокки,
8605920	8607920	я не имею никакого отношения
8607920	8609920	к данному проекту
8609920	8611920	и, если честно,
8611920	8613920	блять, там какую-то херню
8613920	8615920	несут, мне как-то попадалось одно видео.
8615920	8617920	Ну, блять.
8617920	8619920	Ну, для, скажем так,
8619920	8621920	для обывателя это
8621920	8623920	интересно. А по факту,
8623920	8625920	блять, ну это пиздец.
8625920	8627920	Увы, куда
8627920	8629920	мир катится.
8629920	8631920	Дальше, следующий вопрос, вопрос от пользователя
8631920	8633920	Кирилл.
8633920	8635920	Чем отличается анонимность от обхода
8635920	8637920	антифрод систем?
8637920	8639920	Я же вам вот только что буквально
8639920	8641920	ответил, что в анонимности мы можем пожертвовать
8641920	8643920	тем, чем нельзя жертвовать в
8643920	8645920	антифрод системах. То есть мы можем
8645920	8647920	не заявлять свой IPv6
8647920	8649920	адрес, мы можем отключить UDP протокол,
8649920	8651920	мы можем не показывать
8651920	8653920	геолокацию, мы можем много-много
8653920	8655920	всего сделать, чтобы быть
8655920	8657920	более-менее схожим с остальной толпой,
8657920	8659920	но, тем не менее, не показывать
8659920	8661920	лишнего.
8661920	8663920	Девятый вопрос. На каких сайтах
8663920	8665920	смотреть, базово поменялись ли
8665920	8667920	параметры, все ли хорошо? Есть браузер
8667920	8669920	ликс, браузер скан, пиксель скан и т.д.
8669920	8671920	Говно, по твоему мнению.
8671920	8673920	И зачем они нужны, если они говно?
8673920	8675920	Окей, хорошо, давайте вот
8675920	8677920	возьмем мы пиксель скан,
8677920	8679920	раз у нас последние вот списки.
8679920	8681920	Давайте включим
8681920	8683920	логику сейчас. Если
8683920	8685920	мы заходим на пиксель скан,
8685920	8687920	и параллельно открываем вкладку
8687920	8689920	в хроме
8689920	8691920	WebRTC internals,
8691920	8693920	то мы видим подключение
8693920	8695920	WebRTC. Все классно, все супер,
8695920	8697920	никаких проблем нет в этом.
8697920	8699920	Но мы видим подключение
8699920	8701920	к серверам Threadmatrix,
8701920	8703920	про которые я уже множество раз
8703920	8705920	говорил. И
8705920	8707920	если мы заходим на Threadmatrix,
8707920	8709920	читаем их правила,
8709920	8711920	то у них для заключения
8711920	8713920	договора обязательно
8713920	8715920	необходимо раскрывать контрагенты.
8715920	8717920	Иными словами,
8717920	8719920	вы не можете заключить договор на
8719920	8721920	один сайт, а
8721920	8723920	использовать Threadmatrix на другом сайте.
8723920	8725920	Понимаете, к чему я говорю?
8725920	8727920	А соответственно,
8727920	8729920	Threadmatrix знает
8729920	8731920	о том, что
8731920	8733920	их антифрод система используется
8733920	8735920	на чекере пиксель скан.
8735920	8737920	Нужно ли проводить
8737920	8739920	логическую параллель дальше или
8739920	8741920	не нужно?
8741920	8743920	Как думаете? Ну это уже вам
8743920	8745920	решать. А где чекать?
8745920	8747920	Ну, во-первых, если вам так хочется чекать,
8747920	8749920	я не знаю. Вот, например,
8749920	8751920	до недавнего,
8751920	8753920	ну я не знаю, сколько лет может быть там,
8753920	8755920	хер его знает, сколько я уже
8755920	8757920	не пользуюсь никакими фактически чекерами,
8757920	8759920	кроме самописных. Самый простой
8759920	8761920	вариант. Хотите проверить,
8761920	8763920	ну я уже выкладывал множество
8763920	8765920	чекеров
8765920	8767920	в своих вебинарах,
8767920	8769920	в группах. То есть вы можете просто открыть
8769920	8771920	этот веб-ресурс на своем же локальном компьютере
8771920	8773920	и проверить самостоятельно себя.
8773920	8775920	При этом он ваш персональный
8775920	8777920	чекер, он никуда не стучит с вероятностью
8777920	8779920	100%. Абсолютно
8779920	8781920	открытый, никаких проблем с ним нет.
8781920	8783920	Плюс ко всему, ну опять же,
8783920	8785920	нейросети, они вам сделают любой
8785920	8787920	чекер за несколько минут.
8787920	8789920	И не нужно себя задрачивать,
8789920	8791920	думая о том, легитимный
8791920	8793920	тот или иной чекер или нет.
8793920	8795920	Зачем они нужны, вот эти те же
8795920	8797920	самые пиксель сканы? Ну,
8797920	8799920	Honeypot есть замечательный. Почему?
8799920	8801920	Ну вот я вам рассказал, какие
8801920	8803920	реальные цели
8803920	8805920	здесь можно говорить абсолютно по-разному.
8805920	8807920	Увы, мы
8807920	8809920	кроме самих создателей
8809920	8811920	данного чекера, никто реальных целей не знает.
8811920	8813920	Но то, что антифрод-система,
8813920	8815920	которую они используют, является топовой
8815920	8817920	в мире, это факт. То, что этой
8817920	8819920	антифрод-системе обязательно нужно
8819920	8821920	знать, к какому ресурсу она подключается,
8821920	8823920	это факт. То, что они знают об этом,
8823920	8825920	это факт. И такая антифрод-система
8825920	8827920	сидит и думает, э-э-эй, блять,
8827920	8829920	почему бы, блять, шума не натворить,
8829920	8831920	да, суеты какой-нибудь.
8831920	8833920	Выкинем все свои данные в паблик, блять.
8833920	8835920	Пусть люди, сука, чекают, да?
8835920	8837920	Ну, блять, ну,
8837920	8839920	ну как, ну это не
8839920	8841920	влазит в голову, блять.
8841920	8843920	Ой, десятый вопрос.
8843920	8845920	Извините за эмоции.
8845920	8847920	Десятый вопрос. Есть ли сайты, позволяющие определить
8847920	8849920	фродскор каждого профиля достоверный?
8849920	8851920	Нету. Одиннадцатый.
8851920	8853920	Как палят и палят ли инкогнито режимы
8853920	8855920	в браузере Safari, если регать с него БК,
8855920	8857920	например? Браузер сам
8857920	8859920	сообщает, что используется
8859920	8861920	режим инкогнито.
8861920	8863920	По поводу, там же
8863920	8865920	одно железо, одно и то же у айфонов, одинаковых
8865920	8867920	моделей куки не сохраняется, и вроде политика
8867920	8869920	конфиденциальность у Apple такая, что там нельзя.
8869920	8871920	Ну, если вы так думаете, то вы
8871920	8873920	сейчас открыли ящик Pandora,
8873920	8875920	и вы решили все проблемы
8875920	8877920	антидетектов. Оказывается, нужно просто
8877920	8879920	на Apple устройство включить
8879920	8881920	режим инкогнито. Ну, проверьте.
8881920	8883920	Должно же заработать. Вы
8883920	8885920	скажете потом на следующем вебинаре результат.
8885920	8887920	Двенадцатый. Что будет,
8887920	8889920	если зайти на Fingerprint.com? Дальше не хочу
8889920	8891920	читать даже.
8891920	8893920	Как понять, какую информацию тебе
8893920	8895920	дать? Ладно, нехорошо так все-таки,
8895920	8897920	извините.
8897920	8899920	Что будет, если зайти на Fingerprint.com?
8899920	8901920	Куда он данные сливает? В бока? Что делать
8901920	8903920	после захода, если так случилось?
8903920	8905920	Смотрите.
8905920	8907920	Fingerprint.com сам
8907920	8909920	является антифрод-системой.
8909920	8911920	Ему не нужно никуда данные сливать.
8911920	8913920	Благодаря их архитектуре
8913920	8915920	работы, веб-ресурсы,
8915920	8917920	на которые будут затем
8917920	8919920	переходить реальные пользователи, либо же вы
8919920	8921920	перейдете, если они
8921920	8923920	входят в орбиту Fingerprint.com,
8923920	8925920	они будут видеть, что вы уже посещали
8925920	8927920	их чекер. Они будут видеть ваши
8927920	8929920	данные с IP, блять,
8929920	8931920	и прочие данные людей, которые непонятно
8931920	8933920	зачем. Что, блять,
8933920	8935920	вы там пытаетесь на этих чекерах
8935920	8937920	найти? Скажите, может, я там что-нибудь
8937920	8939920	тоже поищу, блять? Может, там денег
8939920	8941920	найду, блять? Может, что я там, смысл жизни,
8941920	8943920	блять, обрету? Ёбаный
8943920	8945920	рот, блять, уже, ну, пиздец, ну,
8945920	8947920	честное слово, ну, хватит уже, ну, блять,
8947920	8949920	включайте критическое мышление, ебучий
8949920	8951920	случай, блять.
8951920	8953920	Как понять, какую информацию тебе запрашивают,
8953920	8955920	приложение, сайт? Провести анализ.
8955920	8957920	Следующий вопрос.
8957920	8959920	Вопрос от пользователя
8959920	8961920	5 глаз. Как бесплатно тестировать
8961920	8963920	геолокацию по GSM? Никаким
8963920	8965920	образом вы не сможете тестировать геолокацию
8965920	8967920	по GSM. Это видна, эта
8967920	8969920	информация видна оператору, либо
8969920	8971920	же она видна через
8971920	8973920	стек SS7 путем
8973920	8975920	выполнения VLR
8975920	8977920	запроса. Visitor Location
8977920	8979920	Registry запрос.
8979920	8981920	Но VLR запросы поддерживаются
8981920	8983920	не во всех сетях
8983920	8985920	не во всех сотовых операторах.
8985920	8987920	Но, в принципе, можно найти сервисы,
8987920	8989920	предыдущий сервис, который
8989920	8991920	выполнял VLR запросы,
8991920	8993920	называется TextCloud.
8993920	8995920	По Wi-Fi сетям
8995920	8997920	через базу Google вы можете воспользоваться,
8997920	8999920	если на телефоне, то я отвечал
8999920	9001920	вашему коллеге
9001920	9003920	написать приложение для
9003920	9005920	Android. Если для компьютера, вы можете
9005920	9007920	скачать приложение
9007920	9009920	Spy Wi-Fi бесплатно с сайта
9009920	9011920	DetectExpert.
9011920	9013920	Блестингс
9013920	9015920	3 восьмерки. Love you, Дмитрий. Love you,
9015920	9017920	Blessings888.
9017920	9019920	Дальше.
9021920	9023920	Виктор Дудко.
9023920	9025920	Что с людьми, которые
9025920	9027920	попали во второй тур на
9027920	9029920	конкурс саппорта? Я сегодня уже
9029920	9031920	сообщал об этом. Вы получите задание
9031920	9033920	завтра в личку от
9033920	9035920	меня. Дальше.
9035920	9037920	Следующий вопрос. Вопрос так.
9037920	9039920	Flood, Flood, Flood, Flood, Flood, Flood.
9039920	9041920	Flood.
9041920	9043920	Дэн Данилко. Здравствуйте. Что
9043920	9045920	скажете по поводу использования
9045920	9047920	Starlink, анонимности и конфиденциальности?
9047920	9049920	Дэн Данилко. Скажу
9049920	9051920	так, что нет там ни анонимности,
9051920	9053920	ни конфиденциальности.
9053920	9055920	Если мы рассматриваем спутниковый
9055920	9057920	интернет, то есть
9057920	9059920	только одно устройство.
9063920	9065920	И вот оно написано в чате.
9065920	9067920	Только это устройство может вам обеспечить
9067920	9069920	определенный уровень анонимности.
9069920	9071920	Идем дальше.
9071920	9073920	Следующий вопрос.
9073920	9075920	Вопрос от пользователя Arizona.
9075920	9077920	Дмитрий, подскажите, пожалуйста,
9077920	9079920	какая антифрод-система используется в Amazon
9079920	9081920	Нидерланды? На чем она основана?
9081920	9083920	В Amazon Нидерланды,
9083920	9085920	как и во всем остальном Амазоне,
9085920	9087920	используется система Amazon
9087920	9089920	Fraud Detector, их собственная,
9089920	9091920	которая имеет коннекты
9091920	9093920	к ReCAPTCHA 3
9093920	9095920	и к MaxMind.
9095920	9097920	Спасибо большое.
9097920	9099920	Большое спасибо за ваши вебинары.
9099920	9101920	Очень круто. Служу за вами еще с
9101920	9103920	2021 года.
9103920	9105920	Супер, 4 года, это уже отличный результат.
9105920	9107920	Уже даже 5, фактически.
9107920	9109920	Я рад, что мои вебинары
9109920	9111920	вас радуют.
9111920	9113920	Следующий вопрос.
9113920	9115920	Вопрос от пользователя Arizona.
9115920	9117920	Дмитрий, есть ли положительный фидбэк,
9117920	9119920	что ваша подмена камеры значительно лучше,
9119920	9121920	чем прошитые Root-устройства Android
9121920	9123920	с прошивкой, например, Verifuse?
9123920	9125920	Хочу оставить приятный отзыв.
9125920	9127920	Продолжайте в том же духе.
9127920	9129920	Вас приятно слушать, вы мотивируете.
9129920	9131920	Верифуса я, к сожалению,
9131920	9133920	не знаком с данными устройствами,
9133920	9135920	чем они интересны.
9135920	9137920	Но если это,
9137920	9139920	условно говоря, мультимодельная
9139920	9141920	прошивка, то у меня к ней есть вопросы.
9141920	9143920	Я сегодня не единожды
9143920	9145920	говорил по поводу Android.
9145920	9147920	К сожалению, повторюсь, не знаком
9147920	9149920	с системой Verifuse.
9149920	9151920	А чем лучше мое или нет,
9151920	9153920	я просто реализовал камеру.
9153920	9155920	Пока что эта камера работает только
9155920	9157920	в формате фото.
9157920	9159920	Видео еще не докрутил к ней.
9159920	9161920	Желание сделать есть все,
9161920	9163920	но, к сожалению, оно ограничивается тем,
9163920	9165920	что большинство технологий,
9165920	9167920	которые я применяю в антидетекте,
9167920	9169920	не было изобретено никем до меня.
9169920	9171920	И приходится,
9171920	9173920	не получается даже своровать чего-то.
9173920	9175920	Приходится все писать с нуля.
9175920	9177920	Дальше вопрос от пользователя Arizona.
9177920	9179920	Дмитрий, подскажите, пожалуйста,
9179920	9181920	когда выйдет новый видеогайд
9181920	9183920	по настройке антика?
9183920	9185920	Я думаю, что новый видеогайд
9185920	9187920	и будет этот видеогайд финальным
9187920	9189920	по пятой части антидетекта,
9189920	9191920	выйдет в середине февраля,
9191920	9193920	поскольку планируется большое
9193920	9195920	обновление для антика.
9195920	9197920	Ну и плюс ко всему необходимо показать,
9197920	9199920	как запускается
9199920	9201920	тот же самый Android и Chrome OS.
9201920	9203920	Так что не раньше, чем
9203920	9205920	обновление под Android.
9205920	9207920	Второй вопрос.
9207920	9209920	Когда планируется выпуск антика
9209920	9211920	на шестой версии?
9211920	9213920	Думаю, что это не раньше, чем
9213920	9215920	май месяц текущего года,
9215920	9217920	поскольку очень много
9217920	9219920	фиксов мы ждем
9219920	9221920	непосредственно от самой компании Oracle.
9221920	9223920	А они не очень быстрые
9223920	9225920	в этом плане. И то, что они хотели
9225920	9227920	реализовать, например, в ноябре
9227920	9229920	месяце прошлого года,
9229920	9231920	они реализовали только сейчас
9231920	9233920	в обновлении, которое вышло вчера.
9233920	9235920	Так что, увы,
9235920	9237920	здесь есть определенная зависимость,
9237920	9239920	потому что найти
9239920	9241920	разработчиков, которые разбираются
9241920	9243920	в устройствах, в драйверах
9243920	9245920	и в виртуализации,
9245920	9247920	ну, это разработчики на вес золота.
9247920	9249920	Кстати, если здесь есть
9249920	9251920	такие разработчики,
9251920	9253920	обязательно напишите мне в личку.
9253920	9255920	OldCookieBot, как я понимаю,
9255920	9257920	уже не активная технология.
9257920	9259920	Ваш проект великолепен.
9259920	9261920	Пожалуйста, продолжайте, не останавливайтесь.
9261920	9263920	OldCookieBot, я сообщал, что пока он не актуальный.
9263920	9265920	Проект будет продолжаться
9265920	9267920	и останавливаться не будет.
9267920	9269920	Он сколько уже существует?
9269920	9271920	С 2017 года?
9271920	9273920	Девять лет.
9273920	9275920	Отлично.
9275920	9277920	Дальше.
9277920	9279920	Пользователь Аризона.
9279920	9281920	Дмитрий, вы запускаете сегодня ночью
9281920	9283920	свой новый авторский курс.
9283920	9285920	Расскажите, пожалуйста, подробнее,
9285920	9287920	что будет на курсе?
9287920	9289920	Будет ли создана отдельная телеграм-группа,
9289920	9291920	где вы будете делиться инсайдами?
9291920	9293920	Ваши подписчики вас очень любят.
9293920	9295920	Правда, может, не так сильно, как в Нидерландах,
9295920	9297920	но все равно искренне.
9297920	9299920	Не знаю, при чем тут Нидерланды.
9299920	9301920	Спасибо на добром слове.
9301920	9303920	Если честно, буду откровенен,
9303920	9305920	я ввиду огромнейшей загрузки с антиком
9305920	9307920	давно не заходил
9307920	9309920	в группу
9309920	9311920	FraudLab.
9311920	9313920	Нужно выложить обновление,
9313920	9315920	но бляха-муха мне на все не хватает.
9315920	9317920	Поэтому очень постараюсь сейчас
9317920	9319920	закончить с типом номер 9
9319920	9321920	и буквально в течение пары дней
9321920	9323920	вернуться в группу
9323920	9325920	и ответить на все текущие вопросы
9325920	9327920	и порадовать новым контентом,
9327920	9329920	который уже записан,
9329920	9331920	осталось его только лишь чуть-чуть смонтировать.
9331920	9333920	Так что отдельная группа такая уже есть.
9333920	9335920	А курс есть,
9335920	9337920	ссылка на сайте DetectExpert.
9337920	9339920	Так,
9339920	9341920	следующий вопрос.
9341920	9343920	Вопрос от пользователя Данте Олегьери.
9343920	9345920	Приветствую, дорогой Виктор и дорогие друзья.
9345920	9347920	Приветствую, Давид.
9347920	9349920	Дима, у тебя хоть капля совести имеется,
9349920	9351920	когда собираешься на сборку делать?
9351920	9353920	Ты можешь зайти на сайт DetectExpert
9353920	9355920	и скачать ее
9355920	9357920	и, соответственно, работать с ней.
9357920	9359920	Хватит друзей обижать.
9359920	9361920	Да еще очень подло
9361920	9363920	на основе Linux-коста антик не делать.
9363920	9365920	И не собираюсь делать
9365920	9367920	на основе Linux-коста антик.
9367920	9369920	Вот.
9369920	9371920	Расскажу тебе лучше
9371920	9373920	про TPM.
9373920	9375920	Дальше.
9375920	9377920	Следующий вопрос.
9377920	9379920	Flute пропускаем.
9379920	9381920	Пользователь Arizona.
9381920	9383920	Это к вам относится.
9383920	9385920	Пользователь MMDems.
9385920	9387920	Привет.
9387920	9389920	Привет, MMDems.
9389920	9391920	Первое. Влияние скорости моего интернета
9391920	9393920	в антифрод-системах.
9393920	9395920	Какая должна быть минимальная?
9395920	9397920	Я это встречал нигде.
9397920	9399920	Вообще.
9399920	9401920	Есть только лишь определение,
9401920	9403920	что используются прокси
9403920	9405920	на основе скорости.
9405920	9407920	Но это я встречал только
9407920	9409920	в антифрод-системе Xeon.
9409920	9411920	Больше нигде не встречал.
9411920	9413920	Так что не могу сказать.
9413920	9415920	Может быть, на бэкэнде логика
9415920	9417920	присутствует в самописных системах.
9417920	9419920	Но в паблик-системах я не встречал.
9419920	9421920	Хотя, если честно, вру.
9421920	9423920	Если честно, вру.
9423920	9425920	Я, честно говоря, сейчас вам не припомню.
9425920	9427920	Дальше.
9427920	9429920	Перенос антика на bare-metal в USU.
9429920	9431920	Какие нюансы со стороны DetectExpert?
9431920	9433920	Никаких.
9433920	9435920	Нюанс только один.
9435920	9437920	У вас все будет работать намного лучше.
9437920	9439920	Главное, не забывайте о том,
9439920	9441920	что RDP-протокол
9441920	9443920	отключает 3D-ускорение.
9443920	9445920	Поэтому лучше
9445920	9447920	либо работать через
9447920	9449920	альтернативные источники
9449920	9451920	удаленного администрирования,
9451920	9453920	либо же запустить виртуальную машину,
9453920	9455920	а затем подключиться через
9455920	9457920	радмин.
9457920	9459920	Сделать это можно благодаря
9459920	9461920	API
9461920	9463920	без каких-либо проблем.
9463920	9465920	Дальше.
9465920	9467920	Моя проблема —
9467920	9469920	маленькая пропускная способность.
9469920	9471920	Под прокси еще меньше.
9471920	9473920	Ровень 4G до 50 Мбит в секунду.
9473920	9475920	А средняя в крупном городе США — 3000.
9475920	9477920	Разница в разы.
9477920	9479920	Уверен, что текущая лекция была крутая,
9479920	9481920	как и предыдущие. Всех благ.
9481920	9483920	Когда вы перенесете себя в США,
9483920	9485920	вы лишитесь этой проблемы.
9485920	9487920	И для удаленного подключения
9487920	9489920	вам вашей скорости
9489920	9491920	хватит вполне.
9491920	9493920	Главное, чтобы проксик выдержал.
9493920	9495920	Так.
9495920	9497920	Glitter Dev.
9497920	9499920	Вектор, у меня вопрос про памперы.
9499920	9501920	Будут еще, кроме Akamai?
9501920	9503920	Пока не планируется.
9503920	9505920	По факту можно было бы сделать
9505920	9507920	очень много всего, но
9509920	9511920	есть задачи более приоритетные.
9511920	9513920	Так, следующий вопрос.
9513920	9515920	Вопрос от пользователя.
9515920	9517920	Норм.
9517920	9519920	Есть ли какие-то гайды или способы,
9519920	9521920	как сейчас проходит тег New York Customer
9521920	9523920	проверки на сервисах,
9523920	9525920	где требуют именно селфи-видео?
9525920	9527920	Шановные нормы.
9527920	9529920	Это можно сделать очень легко.
9529920	9531920	Но вам для этого
9531920	9533920	нужна видеокарта
9533920	9535920	Nvidia 5090
9535920	9537920	и
9537920	9539920	установленная система
9539920	9541920	WAN 2.2.
9541920	9543920	С этой системой
9543920	9545920	вы сможете
9545920	9547920	полностью
9547920	9549920	симулировать
9549920	9551920	любую личность,
9551920	9553920	даже для сервисов
9553920	9555920	New York Customer.
9555920	9557920	У вас останется только одна проблема.
9557920	9559920	Проблема с кольоровой верификацией.
9559920	9561920	Когда вам будут
9561920	9563920	благодаря вашему
9563920	9565920	монитору, например,
9567920	9569920	демонстрировать
9569920	9571920	разные цвета для того, чтобы
9571920	9573920	увидеть их
9573920	9575920	изображение на вашем
9575920	9577920	лице.
9577920	9579920	Это может быть проблемой.
9579920	9581920	Так что
9581920	9583920	используйте другие.
9583920	9585920	Другого способа
9585920	9587920	не имею.
9587920	9589920	Дальше. Следующий вопрос.
9589920	9591920	Вопрос от пользователя.
9591920	9593920	Young.
9593920	9595920	Вы часто показываете, как устроены антифрауд-системы.
9595920	9597920	Почему классические антидетект-браузеры
9597920	9599920	дают ложное чувство безопасности?
9599920	9601920	Если представить, что у нас есть лекарство,
9601920	9603920	что у нас есть легальный белый проект
9603920	9605920	с высокой чувствительностью к рискам,
9605920	9607920	финтех, страхование, медицина.
9607920	9609920	Какие 3-5 принципов вы считаете минимально
9609920	9611920	достаточными для архитектуры анонимности
9611920	9613920	и операционной
9613920	9615920	безопасности команды,
9615920	9617920	чтобы снизить вероятность
9617920	9619920	деанонимизации ключевых людей,
9619920	9621920	анонимизировать утечки?
9621920	9623920	Я не могу
9623920	9625920	вам ответить на ваш вопрос.
9625920	9627920	Объясню почему.
9627920	9629920	В вашем уравнении слишком много
9629920	9631920	информации.
9631920	9633920	Поэтому я бы советовал,
9633920	9635920	как первый принцип,
9635920	9637920	принцип №1,
9637920	9639920	как второй принцип,
9639920	9641920	принцип №2,
9641920	9643920	а как третий принцип,
9643920	9645920	принцип №3.
9645920	9647920	Вот примерно такой ответ
9647920	9649920	по вашему вопросу.
9649920	9651920	Если хотите, можете обратиться ко мне
9651920	9653920	на личную консультацию,
9653920	9655920	где я максимально постараюсь помочь
9655920	9657920	в решении вашего вопроса.
9657920	9659920	Какие лучше DeepFake Tools,
9659920	9661920	чем DeepLiveCam,
9661920	9663920	которые присутствуют на DetectExpert
9663920	9665920	и на GitHub?
9665920	9667920	Я вам уже
9667920	9669920	рассказал.
9669920	9671920	Это 1.2.1
9671920	9673920	Первая буква W.
9675920	9677920	Следующий вопрос.
9677920	9679920	Есть ли какая-то интересная информация
9679920	9681920	о liveness
9681920	9683920	во время проверки селфи-видео
9683920	9685920	для KnowYourCustomer?
9685920	9687920	Это не моя тема.
9687920	9689920	KnowYourCustomer
9689920	9691920	это очень
9691920	9693920	вразливая тема.
